Unique ID,Indicator ID,Name,Measure,Measure.1,Measure.2,Measure.3,Geo Place Name,Time Period,Start_Date,Data Value,Air Quality Class
130491,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,4,Queens,2013,01-01-2013,0.3,Class 1 (Good Air Quality)
130492,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,5,Staten Island,2013,01-01-2013,0.0,Class 1 (Good Air Quality)
130493,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,101,Kingsbridge - Riverdale,2013,01-01-2013,42.5,Class 3 (Unhealthy Air Quality)
130494,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,01-01-2013,33.8,Class 2 (Moderate Air Quality)
130495,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,103,Fordham - Bronx Pk,2013,01-01-2013,71.0,Class 4 (Very Unhealthy Air Quality)
130496,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,104,Pelham - Throgs Neck,2013,01-01-2013,24.9,Class 2 (Moderate Air Quality)
130497,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,105,Crotona -Tremont,2013,01-01-2013,62.5,Class 3 (Unhealthy Air Quality)
130498,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,106,High Bridge - Morrisania,2013,01-01-2013,78.0,Class 4 (Very Unhealthy Air Quality)
130499,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,107,Hunts Point - Mott Haven,2013,01-01-2013,36.8,Class 2 (Moderate Air Quality)
130500,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,201,Greenpoint,2013,01-01-2013,18.9,Class 1 (Good Air Quality)
130501,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,202,Downtown - Heights - Slope,2013,01-01-2013,32.0,Class 2 (Moderate Air Quality)
130502,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,203,Bedford Stuyvesant - Crown Heights,2013,01-01-2013,31.7,Class 2 (Moderate Air Quality)
130503,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,204,East New York,2013,01-01-2013,14.7,Class 1 (Good Air Quality)
130504,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,205,Sunset Park,2013,01-01-2013,13.4,Class 1 (Good Air Quality)
130505,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,206,Borough Park,2013,01-01-2013,34.8,Class 2 (Moderate Air Quality)
130506,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,207,East Flatbush - Flatbush,2013,01-01-2013,33.5,Class 2 (Moderate Air Quality)
130507,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,208,Canarsie - Flatlands,2013,01-01-2013,6.7,Class 1 (Good Air Quality)
130508,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,209,Bensonhurst - Bay Ridge,2013,01-01-2013,26.5,Class 2 (Moderate Air Quality)
130509,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,210,Coney Island - Sheepshead Bay,2013,01-01-2013,23.7,Class 2 (Moderate Air Quality)
130510,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,211,Williamsburg - Bushwick,2013,01-01-2013,27.8,Class 2 (Moderate Air Quality)
130511,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,301,Washington Heights,2013,01-01-2013,115.3,Class 5 (Hazardous Air Quality)
130512,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,302,Central Harlem - Morningside Heights,2013,01-01-2013,82.1,Class 4 (Very Unhealthy Air Quality)
130513,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,303,East Harlem,2013,01-01-2013,55.8,Class 3 (Unhealthy Air Quality)
130514,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,304,Upper West Side,2013,01-01-2013,247.9,Class 5 (Hazardous Air Quality)
130515,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,305,Upper East Side,2013,01-01-2013,269.8,Class 5 (Hazardous Air Quality)
130516,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,306,Chelsea - Clinton,2013,01-01-2013,204.8,Class 5 (Hazardous Air Quality)
130517,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,307,Gramercy Park - Murray Hill,2013,01-01-2013,284.7,Class 5 (Hazardous Air Quality)
130518,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,308,Greenwich Village - SoHo,2013,01-01-2013,132.5,Class 5 (Hazardous Air Quality)
130519,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,309,Union Square - Lower East Side,2013,01-01-2013,126.1,Class 5 (Hazardous Air Quality)
130520,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,310,Lower Manhattan,2013,01-01-2013,118.7,Class 5 (Hazardous Air Quality)
130521,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,401,Long Island City - Astoria,2013,01-01-2013,30.6,Class 2 (Moderate Air Quality)
130522,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,402,West Queens,2013,01-01-2013,24.6,Class 2 (Moderate Air Quality)
130523,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2013,01-01-2013,18.7,Class 1 (Good Air Quality)
130524,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,404,Bayside - Little Neck,2013,01-01-2013,10.4,Class 1 (Good Air Quality)
130525,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,405,Ridgewood - Forest Hills,2013,01-01-2013,23.6,Class 2 (Moderate Air Quality)
130526,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,406,Fresh Meadows,2013,01-01-2013,15.3,Class 1 (Good Air Quality)
130527,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,407,Southwest Queens,2013,01-01-2013,14.5,Class 1 (Good Air Quality)
130528,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,408,Jamaica,2013,01-01-2013,13.2,Class 1 (Good Air Quality)
130529,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,409,Southeast Queens,2013,01-01-2013,8.1,Class 1 (Good Air Quality)
130530,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,410,Rockaways,2013,01-01-2013,6.1,Class 1 (Good Air Quality)
130531,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,501,Port Richmond,2013,01-01-2013,2.8,Class 1 (Good Air Quality)
130532,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,502,Stapleton - St. George,2013,01-01-2013,4.7,Class 1 (Good Air Quality)
130533,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,503,Willowbrook,2013,01-01-2013,2.1,Class 1 (Good Air Quality)
130534,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,504,South Beach - Tottenville,2013,01-01-2013,2.0,Class 1 (Good Air Quality)
130535,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Citywide,1,New York City,2013,01-01-2013,29.4,Class 2 (Moderate Air Quality)
130536,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,1,Bronx,2013,01-01-2013,42.7,Class 3 (Unhealthy Air Quality)
130537,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,2,Brooklyn,2013,01-01-2013,22.8,Class 2 (Moderate Air Quality)
130538,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,3,Manhattan,2013,01-01-2013,161.1,Class 5 (Hazardous Air Quality)
130539,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,4,Queens,2013,01-01-2013,16.1,Class 1 (Good Air Quality)
130540,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,5,Staten Island,2013,01-01-2013,2.7,Class 1 (Good Air Quality)
130685,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,101,Kingsbridge - Riverdale,2005,01-01-2005,2.9,Class 1 (Good Air Quality)
130686,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,102,Northeast Bronx,2005,01-01-2005,2.8,Class 1 (Good Air Quality)
130687,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,103,Fordham - Bronx Pk,2005,01-01-2005,2.7,Class 1 (Good Air Quality)
130688,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,104,Pelham - Throgs Neck,2005,01-01-2005,2.7,Class 1 (Good Air Quality)
130689,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,105,Crotona -Tremont,2005,01-01-2005,3.0,Class 1 (Good Air Quality)
130690,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,106,High Bridge - Morrisania,2005,01-01-2005,3.0,Class 1 (Good Air Quality)
130691,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,107,Hunts Point - Mott Haven,2005,01-01-2005,2.8,Class 1 (Good Air Quality)
130692,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,201,Greenpoint,2005,01-01-2005,3.7,Class 1 (Good Air Quality)
164933,383,Sulfur Dioxide (SO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Winter 2009-10,12-01-2009,3.85,Class 1 (Good Air Quality)
130693,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,202,Downtown - Heights - Slope,2005,01-01-2005,3.7,Class 1 (Good Air Quality)
130694,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,01-01-2005,2.5,Class 1 (Good Air Quality)
130695,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,204,East New York,2005,01-01-2005,2.3,Class 1 (Good Air Quality)
130696,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,205,Sunset Park,2005,01-01-2005,3.2,Class 1 (Good Air Quality)
130697,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,206,Borough Park,2005,01-01-2005,2.5,Class 1 (Good Air Quality)
130698,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,207,East Flatbush - Flatbush,2005,01-01-2005,2.3,Class 1 (Good Air Quality)
130699,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,208,Canarsie - Flatlands,2005,01-01-2005,2.4,Class 1 (Good Air Quality)
130700,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,209,Bensonhurst - Bay Ridge,2005,01-01-2005,2.8,Class 1 (Good Air Quality)
130701,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,210,Coney Island - Sheepshead Bay,2005,01-01-2005,2.4,Class 1 (Good Air Quality)
130702,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,211,Williamsburg - Bushwick,2005,01-01-2005,2.8,Class 1 (Good Air Quality)
130703,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,301,Washington Heights,2005,01-01-2005,4.1,Class 1 (Good Air Quality)
130704,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,302,Central Harlem - Morningside Heights,2005,01-01-2005,3.9,Class 1 (Good Air Quality)
130705,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,303,East Harlem,2005,01-01-2005,4.2,Class 1 (Good Air Quality)
130706,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,304,Upper West Side,2005,01-01-2005,3.9,Class 1 (Good Air Quality)
130707,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,305,Upper East Side,2005,01-01-2005,4.5,Class 1 (Good Air Quality)
130708,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,306,Chelsea - Clinton,2005,01-01-2005,4.9,Class 1 (Good Air Quality)
130709,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,307,Gramercy Park - Murray Hill,2005,01-01-2005,5.3,Class 1 (Good Air Quality)
130710,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,308,Greenwich Village - SoHo,2005,01-01-2005,4.7,Class 1 (Good Air Quality)
130711,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,309,Union Square - Lower East Side,2005,01-01-2005,5.0,Class 1 (Good Air Quality)
130712,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,310,Lower Manhattan,2005,01-01-2005,6.3,Class 1 (Good Air Quality)
130713,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,401,Long Island City - Astoria,2005,01-01-2005,2.7,Class 1 (Good Air Quality)
130714,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,402,West Queens,2005,01-01-2005,2.2,Class 1 (Good Air Quality)
130715,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,403,Flushing - Clearview,2005,01-01-2005,1.9,Class 1 (Good Air Quality)
130716,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,404,Bayside - Little Neck,2005,01-01-2005,1.9,Class 1 (Good Air Quality)
130717,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,405,Ridgewood - Forest Hills,2005,01-01-2005,2.0,Class 1 (Good Air Quality)
130718,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,406,Fresh Meadows,2005,01-01-2005,1.7,Class 1 (Good Air Quality)
130719,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,407,Southwest Queens,2005,01-01-2005,1.8,Class 1 (Good Air Quality)
130720,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,408,Jamaica,2005,01-01-2005,1.8,Class 1 (Good Air Quality)
130721,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,409,Southeast Queens,2005,01-01-2005,1.8,Class 1 (Good Air Quality)
130722,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,410,Rockaways,2005,01-01-2005,1.4,Class 1 (Good Air Quality)
130723,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,501,Port Richmond,2005,01-01-2005,2.5,Class 1 (Good Air Quality)
130724,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,502,Stapleton - St. George,2005,01-01-2005,1.3,Class 1 (Good Air Quality)
130725,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,503,Willowbrook,2005,01-01-2005,1.6,Class 1 (Good Air Quality)
130726,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,504,South Beach - Tottenville,2005,01-01-2005,1.1,Class 1 (Good Air Quality)
130727,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Citywide,1,New York City,2005,01-01-2005,2.9,Class 1 (Good Air Quality)
130728,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,1,Bronx,2005,01-01-2005,2.8,Class 1 (Good Air Quality)
130729,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,2,Brooklyn,2005,01-01-2005,2.8,Class 1 (Good Air Quality)
130730,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,3,Manhattan,2005,01-01-2005,4.7,Class 1 (Good Air Quality)
130731,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,4,Queens,2005,01-01-2005,1.9,Class 1 (Good Air Quality)
130732,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,5,Staten Island,2005,01-01-2005,1.6,Class 1 (Good Air Quality)
130733,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,101,Kingsbridge - Riverdale,2005,01-01-2005,3.2,Class 1 (Good Air Quality)
130734,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,102,Northeast Bronx,2005,01-01-2005,3.2,Class 1 (Good Air Quality)
130735,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,103,Fordham - Bronx Pk,2005,01-01-2005,3.2,Class 1 (Good Air Quality)
130736,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,104,Pelham - Throgs Neck,2005,01-01-2005,3.2,Class 1 (Good Air Quality)
130737,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,105,Crotona -Tremont,2005,01-01-2005,3.4,Class 1 (Good Air Quality)
130738,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,106,High Bridge - Morrisania,2005,01-01-2005,3.6,Class 1 (Good Air Quality)
130739,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,107,Hunts Point - Mott Haven,2005,01-01-2005,3.5,Class 1 (Good Air Quality)
130740,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,201,Greenpoint,2005,01-01-2005,3.5,Class 1 (Good Air Quality)
130741,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,202,Downtown - Heights - Slope,2005,01-01-2005,3.2,Class 1 (Good Air Quality)
130742,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,01-01-2005,3.0,Class 1 (Good Air Quality)
130743,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,204,East New York,2005,01-01-2005,2.8,Class 1 (Good Air Quality)
130744,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,205,Sunset Park,2005,01-01-2005,3.2,Class 1 (Good Air Quality)
130745,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,206,Borough Park,2005,01-01-2005,2.9,Class 1 (Good Air Quality)
130746,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,207,East Flatbush - Flatbush,2005,01-01-2005,2.8,Class 1 (Good Air Quality)
130747,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,208,Canarsie - Flatlands,2005,01-01-2005,2.8,Class 1 (Good Air Quality)
130748,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,209,Bensonhurst - Bay Ridge,2005,01-01-2005,2.7,Class 1 (Good Air Quality)
130749,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,210,Coney Island - Sheepshead Bay,2005,01-01-2005,2.5,Class 1 (Good Air Quality)
130750,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,211,Williamsburg - Bushwick,2005,01-01-2005,3.1,Class 1 (Good Air Quality)
